#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-01T16:16:39 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-01T16:16:39	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/AJ/144/4/catalog&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_51440004
#Name: J/AJ/144/4
#Title: Properties of dwarf galaxies in the Local Group (McConnachie+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/aj/144/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/aj/144/4	    IVOID of underlying data collection
#INFO	creator=McConnachie A.W.	    First author or institution
#INFO	cites=bibcode:2012AJ....144....4M	    Article or Data origin sources
#INFO	journal=AJ	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/144/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.51440004	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-11-24	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_AJ_144_4_catalog:
#Name: J/AJ/144/4/catalog
#Title: Catalog of the observed properties of dwarf galaxies in and around the Local Group (tables 1--5 of paper)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	SubG	(A4)	The galactic subgroup (MW, M31 or Rest) (1)	[ucd=meta.id.parent]
#Column	n_Name	(A3)	Indicates whether the galaxy is associated with Milky Way (G), M31 (A), the Local Group (L), or is nearby neighbors (N)	[ucd=meta.note]
#Column	Name	(a29)	Galaxy name	[ucd=meta.id;meta.main]
#Column	OName	(a32)	Common alternative name	[ucd=meta.id]
#Column	f_OName	(A1)	[*] Flag for NGC 4167 (2)	[ucd=meta.code]
#Column	MType	(a9)	Morphological (Hubble) type (3)	[ucd=src.morph.type]
#Column	RAJ2000	(A10)	? Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A9)	? Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ref1	(a7)	Original publication, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref1	(A1)	[abe] Notes about discovery (4)	[ucd=meta.code]
#Column	Com1	(a51)	Comments about basic information	[ucd=meta.note]
#Column	GLON	(F5.1)	? Galactic longitude l	[ucd=pos.galactic.lon]
#Column	GLAT	(F5.1)	? Galactic latitude b	[ucd=pos.galactic.lat]
#Column	E(B-V)	(F6.3)	? Foreground extinction (6)	[ucd=phot.color.excess]
#Column	(m-M)	(F5.2)	? Distance modulus (m-M)_0_ (7)	[ucd=phot.mag.distMod]
#Column	u_(m-M)	(A2)	[:lbk ] Uncertain or fixed distance (5)	[ucd=meta.code.error]
#Column	E_(m-M)	(F5.2)	? Positive error in (m-M)	[ucd=stat.error;stat.max]
#Column	e_(m-M)	(F5.2)	? Negative error in (m-M)	[ucd=stat.error]
#Column	D	(I4)	? Heliocentric distance (7)	[ucd=pos.distance;pos.heliocentric]
#Column	u_D	(A1)	[:] Uncertainty flag on D	[ucd=meta.code.error]
#Column	E_D	(I3)	? Positive error in D	[ucd=stat.error;stat.max]
#Column	e_D	(I3)	? Negative error in D	[ucd=stat.error]
#Column	HRV	(F6.1)	? Heliocentric radial velocity (9)	[ucd=spect.dopplerVeloc;pos.heliocentric]
#Column	f_HRV	(A1)	[cdfmpr] Flag on HRV (10)	[ucd=meta.code]
#Column	e_HRV	(F4.1)	? Error in HRV	[ucd=stat.error]
#Column	D(MW)	(I4)	? Distance for the Galactocentric (MW) frame of reference (10)	[ucd=pos.distance;pos.galactocentric]
#Column	V(MW)	(I4)	? Velocity for the Galactocentric (MW) frame of reference (10)	[ucd=phys.veloc;pos.galactocentric]
#Column	D(M31)	(I4)	? Distance for the M31 frame of reference (10)	[ucd=pos.distance]
#Column	V(M31)	(I4)	? Velocity for the M31 frame of reference (10)	[ucd=phys.veloc]
#Column	D(LG)	(I4)	? Distance for the Local Group frame of reference (10)	[ucd=pos.distance]
#Column	V(LG)	(I4)	? Velocity for the Local Group frame of reference (10)	[ucd=phys.veloc]
#Column	Ref2	(A5)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref2	(A1)	Details on Ref2 (8)	[ucd=meta.code]
#Column	S	(A1)	[h] Presence of surrounding stream (11)	[ucd=meta.code]
#Column	Vmag	(F4.1)	? Apparent magnitude in V; VEGA system (12)	[ucd=phot.mag;em.opt.V]
#Column	u_Vmag	(A2)	[:kl ] Uncertain or derived Vmag (13)	[ucd=meta.code.error]
#Column	E_Vmag	(F4.1)	? Positive error in Vmag	[ucd=stat.error;stat.max]
#Column	e_Vmag	(F4.1)	? Negative error in Vmag	[ucd=stat.error;phot.mag]
#Column	R1	(F6.2)	? Radius containing half the light of the galaxy, measured on the semimajor axis (see Section 4 for further details)	[ucd=phys.angSize]
#Column	u_R1	(A1)	[:] Uncertainty flag on R1	[ucd=meta.code.error]
#Column	E_R1	(F5.2)	? Positive error in R1	[ucd=stat.error;stat.max]
#Column	e_R1	(F5.2)	? Negative error in R1	[ucd=stat.error]
#Column	muV	(F4.1)	? Central surface brightness {mu}_V_ (14)	[ucd=phot.mag.sb]
#Column	f_muV	(A2)	[:befg ] Note on muV (13)	[ucd=meta.code]
#Column	E_muV	(F4.1)	? Positive error in muV	[ucd=stat.error;stat.max]
#Column	e_muV	(F4.1)	? Negative error in muV	[ucd=stat.error]
#Column	PA	(I3)	[-69-330]? Position angle of major axis, measured in degrees east from north (16)	[ucd=pos.posAng]
#Column	f_PA	(A2)	[:ci ] Note on PA (13)	[ucd=meta.code]
#Column	e_PA	(I2)	? Error in PA	[ucd=stat.error]
#Column	Ell	(F5.2)	? Ellipticity {epsilon}=1-b/a, where a and b are the semimajor and semiminor axes (16)	[ucd=src.ellipticity]
#Column	f_Ell	(A1)	[:j] Note on Ell (13)	[ucd=meta.code]
#Column	e_Ell	(F5.2)	? Uncertainty in Ell	[ucd=stat.error]
#Column	VMag	(F5.1)	? Absolute visual magnitude M_V_ (15)	[ucd=phys.magAbs]
#Column	f_VMag	(A1)	[:d] Flag on VMag (13)	[ucd=meta.code]
#Column	E_VMag	(F4.1)	? Positive error in VMag	[ucd=stat.error;stat.max]
#Column	e_VMag	(F4.1)	? Negative error in VMag	[ucd=stat.error;phot.mag]
#Column	R2	(I4)	? Half-light radius (17)	[ucd=phys.size.radius]
#Column	u_R2	(A1)	[:] Uncertainty flag on R2	[ucd=meta.code.error]
#Column	E_R2	(I3)	? Positive error on R2	[ucd=stat.error;stat.max]
#Column	e_R2	(I3)	? Negative error on R2	[ucd=stat.error]
#Column	muEff	(F4.1)	? The mean surface brightness within the isophote defined by the half-light radius (18)	[ucd=phot.mag.sb;stat.mean]
#Column	Ref3	(a7)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	Com3	(a45)	Comments about luminosity ans structure	[ucd=meta.note]
#Column	Mass	(F10.5)	? Mass of the galaxy in stellar masses (19)	[ucd=phys.mass]
#Column	l_sigma*	(A2)	[<=] Upper limit on sigma	[ucd=meta.code.error]
#Column	sigma*	(F4.1)	? The observed velocity dispersion of the stellar component {sigma}* (20)	[ucd=phys.veloc.dispersion]
#Column	f_sigma*	(A1)	[cj] Flag on sigma* (21)	[ucd=meta.code]
#Column	E_sigma*	(F4.1)	? Positive error in sigma*	[ucd=stat.error;stat.max]
#Column	e_sigma*	(F4.1)	? Negative error in sigma*	[ucd=stat.error]
#Column	vsini*	(F4.1)	? The observed rotational velocity of the stellar component (22)	[ucd=phys.veloc.rotat]
#Column	f_vsini*	(A1)	[N] No rotational signature observed (22)	[ucd=meta.code]
#Column	e_vsini*	(F4.1)	? Error in vsini*	[ucd=stat.error;phys.veloc.rotat]
#Column	M.HI	(E8.1)	? Mass of HI in each galaxy (23)	[ucd=phys.mass]
#Column	f_M.HI	(A1)	[:befk] Ambiguous HI detection (24)	[ucd=meta.code]
#Column	l_sigHI	(A1)	Upper limit on sigmaHI	[ucd=meta.code.error]
#Column	sigHI	(F4.1)	? The observed velocity dispersion of the HI component (25)	[ucd=phys.veloc.dispersion]
#Column	u_sigHI	(A1)	[:dg] Uncertainty flag on sigHI (26)	[ucd=meta.code.error]
#Column	e_sigHI	(F4.1)	? Error in sigHI	[ucd=stat.error]
#Column	l_v.HI	(A2)	[<=] Upper limit on v.HI	[ucd=meta.code.error]
#Column	v.HI	(F5.1)	? The observed rotational velocity of the HI component (22)	[ucd=phys.veloc.rotat]
#Column	u_v.HI	(A1)	[:iN] Uncertainty flag on v.HI (26)	[ucd=meta.code.error]
#Column	e_v.HI	(F4.1)	? Error in v.HI	[ucd=stat.error]
#Column	Mdyn	(F6.2)	? Dynamical mass within the observed half-light radius M_dyn_(<=r_h_) (see Section 5 for further explanations)	[ucd=phys.mass]
#Column	Ref4	(a15)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	f_Ref4	(A1)	[h] Flag on Ref (h = In the reference (234), see their Note added in proof.	[ucd=meta.code]
#Column	Com4	(a175)	Comments about masses and kinematics	[ucd=meta.note]
#Column	[Fe/H]	(F5.2)	? Mean stellar metallicity (27)	[ucd=phys.abund.Z;stat.mean]
#Column	u_[Fe/H]	(A1)	[:] Uncertainty flag on [Fe/H]	[ucd=meta.code.error;phys.abund.Fe]
#Column	e_[Fe/H]	(F5.2)	? Error in [Fe/H]	[ucd=stat.error;phys.abund.Fe]
#Column	Meth	(a20)	Technique used to estimate stellar metallicity (28)	[ucd=meta.code;obs]
#Column	Ref5	(a7)	Reference, in refs.dat file	[ucd=meta.ref;pos.frame]
#Column	Com5	(a67)	Comment on metallicity estimations	[ucd=meta.note]
#Column	SimbadName	(a23)	Simbad column added by the CDS	[ucd=meta.id]
recno	SubG	n_Name	Name	OName	f_OName	MType	RAJ2000	DEJ2000	Ref1	f_Ref1	Com1	GLON	GLAT	E(B-V)	(m-M)	u_(m-M)	E_(m-M)	e_(m-M)	D	u_D	E_D	e_D	HRV	f_HRV	e_HRV	D(MW)	V(MW)	D(M31)	V(M31)	D(LG)	V(LG)	Ref2	f_Ref2	S	Vmag	u_Vmag	E_Vmag	e_Vmag	R1	u_R1	E_R1	e_R1	muV	f_muV	E_muV	e_muV	PA	f_PA	e_PA	Ell	f_Ell	e_Ell	VMag	f_VMag	E_VMag	e_VMag	R2	u_R2	E_R2	e_R2	muEff	Ref3	Com3	Mass	l_sigma*	sigma*	f_sigma*	E_sigma*	e_sigma*	vsini*	f_vsini*	e_vsini*	M.HI	f_M.HI	l_sigHI	sigHI	u_sigHI	e_sigHI	l_v.HI	v.HI	u_v.HI	e_v.HI	Mdyn	Ref4	f_Ref4	Com4	[Fe/H]	u_[Fe/H]	e_[Fe/H]	Meth	Ref5	Com5	SimbadName
      36	M31 	A  	Andromeda III                	                                	 	dSph     	00 35 33.8	+36 29 52	324    	 	                                                   	119.4	-26.3	 0.056	24.37	  	 0.07	 0.07	 748	 	 24	 24	-345.6	 	 1.8	 752	-171	  75	 -49	 360	 -83	40,47	 	 	14.4	  	 0.3	 0.3	  2.20	 	 0.20	 0.20	24.8	  	 0.2	 0.2	136	  	 3	 0.52	 	 0.02	-10.0	 	 0.3	 0.3	 479	 	 46	 46	26.2	116    	                                             	   0.83000	  	 4.7	 	 1.8	 1.8	    	 	    	        	 	 	    	 	    	  	     	N	    	  6.10	233,234,205    	h	                                                                                                                                                                               	-1.78	 	 0.04	Isochrones          	417    	                                                                   	Andromeda III
      37	M31 	A  	Andromeda XXV                	                                	 	dSph     	00 30 08.9	+46 51 07	325    	 	                                                   	119.2	-15.9	 0.101	24.55	  	 0.12	 0.12	 813	 	 45	 45	      	 	    	 817	    	  88	    	 426	    	48   	 	 	14.8	  	 0.5	 0.5	  3.00	 	 0.20	 0.20	27.1	  	 0.5	 0.5	170	  	10	 0.25	 	 0.05	 -9.7	 	 0.5	 0.5	 709	 	 61	 61	27.8	117    	                                             	   0.68000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	 	 0.20	Isochrones          	325    	                                                                   	Andromeda XXV
      38	M31 	A  	Andromeda XXVI               	                                	 	dSph     	00 23 45.6	+47 54 58	325    	 	                                                   	118.1	-14.7	 0.110	24.41	  	 0.12	 0.12	 762	 	 42	 42	      	 	    	 766	    	 103	    	 377	    	48   	 	 	17.3	  	 0.5	 0.5	  1.00	 	 0.10	 0.10	27.4	  	 0.5	 0.5	145	  	10	 0.25	 	 0.05	 -7.1	 	 0.5	 0.5	 222	 	 25	 25	27.9	117    	                                             	   0.06000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.90	 	 0.20	Isochrones          	325    	                                                                   	Andromeda XXVI
      39	M31 	A  	Andromeda XI                 	                                	 	dSph     	00 46 20.0	+33 48 05	326    	 	                                                   	121.7	-29.1	 0.080	24.40	  	 0.20	 0.50	 759	 	 70	175	-419.6	 	 4.4	 763	-255	 104	-134	 374	-167	44   	 	 	17.5	  	 1.2	 1.2	  0.71	 	 0.03	 0.03	26.5	  	 1.3	 1.3	   	  	  	     	 	     	 -6.9	 	 1.3	 1.3	 157	 	 16	 37	27.6	44,114 	                                             	   0.04900	<=	 4.6	 	    	    	    	 	    	        	 	 	    	 	    	  	     	N	    	  1.90	44,205         	 	                                                                                                                                                                               	-2.00	 	 0.20	Co-added MRS (CaT)  	44     	                                                                   	Andromeda XI
      40	M31 	A  	Andromeda V                  	                                	 	dSph     	01 10 17.1	+47 37 41	327    	 	                                                   	126.2	-15.1	 0.125	24.44	  	 0.08	 0.08	 773	 	 28	 28	-403.0	 	 4.0	 778	-229	 110	-109	 389	-143	40,49	 	 	15.3	  	 0.2	 0.2	  1.40	 	 0.20	 0.20	25.3	  	 0.2	 0.2	 32	  	10	 0.18	 	 0.05	 -9.1	 	 0.2	 0.2	 315	 	 46	 46	26.7	116    	                                             	   0.39000	  	11.5	 	 5.3	 4.4	    	 	    	        	 	 	    	 	    	  	     	N	    	      	235,234,205    	 	Not associated with HI detection in Blitz & Robishaw (2000ApJ...541..675B)                                                                                                     	-1.60	 	 0.30	Co-added LRS (CaT)  	235    	                                                                   	Andromeda V
      41	M31 	A  	Andromeda X                  	                                	 	dSph     	01 06 33.7	+44 48 16	328    	 	                                                   	125.8	-18.0	 0.129	24.23	  	 0.21	 0.21	 701	 	 68	 68	-163.8	 	 1.2	 706	   8	 110	 128	 314	  95	50,47	 	 	16.6	  	 1.0	 1.0	  1.30	 	 0.10	 0.10	26.3	  	 1.1	 1.1	 46	  	 5	 0.44	 	 0.06	 -7.6	 	 1.0	 1.0	 265	 	 33	 33	27.4	115    	                                             	   0.09600	  	 3.9	 	 1.2	 1.2	    	 	    	        	 	 	    	 	    	  	     	N	    	  2.30	233,205        	 	                                                                                                                                                                               	-1.93	 	 0.11	Isochrones          	417    	                                                                   	Andromeda X
      42	M31 	A  	Andromeda XXIII              	                                	 	dSph     	01 29 21.8	+38 43 08	325    	 	                                                   	131.0	-23.6	 0.066	24.43	  	 0.13	 0.13	 769	 	 46	 46	      	 	    	 774	    	 127	    	 388	    	48   	 	 	14.2	  	 0.5	 0.5	  4.60	 	 0.20	 0.20	28.0	  	 0.5	 0.5	138	  	 5	 0.40	 	 0.05	-10.2	 	 0.5	 0.5	1029	 	 76	 76	27.8	117    	                                             	   1.10000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	 	 0.20	Isochrones          	325    	                                                                   	Andromeda XXIII
      43	M31 	A  	Andromeda XX                 	                                	 	dSph     	00 07 30.7	+35 07 56	329    	 	                                                   	112.9	-26.9	 0.059	24.52	  	 0.74	 0.24	 802	 	273	 89	      	 	    	 805	    	 129	    	 420	    	51   	 	 	18.2	  	 0.8	 0.8	  0.53	 	 0.14	 0.04	26.2	  	 0.8	 0.8	 80	  	20	 0.30	 	 0.15	 -6.3	 	 1.1	 0.8	 124	 	 53	 17	27.3	118    	                                             	   0.02900	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.50	 	 0.10	Isochrones          	329    	                                                                   	Andromeda XX
      44	M31 	A,L	Andromeda XII                	                                	 	dSph     	00 47 27.0	+34 22 29	326    	 	Unbound to M31?                                    	122.0	-28.5	 0.110	24.70	  	 0.30	 0.30	 871	 	120	120	-558.4	 	 3.2	 875	-393	 133	-272	 485	-306	44   	 	 	18.3	  	 1.2	 1.2	  1.20	 	 0.20	 0.20	28.5	  	 1.3	 1.3	   	  	  	     	 	     	 -6.4	 	 1.2	 1.2	 304	 	 66	 66	29.6	44,114 	                                             	   0.03100	  	 2.6	 	 5.1	 2.6	    	 	    	        	 	 	    	 	    	  	     	N	    	  1.20	44,205         	 	                                                                                                                                                                               	-2.10	 	 0.20	Co-added MRS (CaT)  	44     	                                                                   	Andromeda XII
      45	M31 	A  	NGC 147                      	UGC 326,DDO 3                   	 	dE/dSph  	00 33 12.1	+48 30 32	330    	 	Binary w/NGC 185? Tidal stream                     	119.8	-14.3	 0.172	24.15	  	 0.09	 0.09	 676	 	 28	 28	-193.1	 	 0.8	 680	  -4	 142	 118	 292	  85	40,52	 	 	 9.5	  	 0.1	 0.1	  3.17	:	     	     	21.2	: 	    	    	 25	  	 3	 0.41	 	 0.02	-14.6	 	 0.1	 0.1	 623	:	   	   	22.3	108    	r_25_=6.6+/-0.3arcmins                       	  62.00000	  	16.0	 	 1.0	 1.0	17.0	 	 2.0	        	 	 	    	 	    	  	     	N	    	 93.00	236,205        	 	                                                                                                                                                                               	-1.10	 	 0.10	MRS (CaT)           	419    	                                                                   	NGC 147
      46	M31 	A  	Andromeda XXI                	                                	 	dSph     	23 54 47.7	+42 28 15	331    	 	                                                   	111.9	-19.2	 0.093	24.67	  	 0.13	 0.13	 859	 	 51	 51	      	 	    	 862	    	 150	    	 476	    	53   	 	 	14.8	  	 0.6	 0.6	  3.50	 	 0.30	 0.30	27.0	  	 0.4	 0.4	110	  	15	 0.20	 	 0.07	 -9.9	 	 0.6	 0.6	 875	 	 91	 91	28.2	119    	                                             	   0.76000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	 	 0.20	Isochrones          	331    	                                                                   	Andromeda XXI
      47	M31 	A,L	Andromeda XIV                	                                	 	dSph     	00 51 35.0	+29 41 49	332    	 	Unbound to M31? In Pisces                          	123.0	-33.2	 0.060	24.33	  	 0.33	 0.33	 735	 	112	112	-481.0	 	 2.0	 739	-326	 162	-208	 361	-240	54,47	 	 	15.9	  	 0.5	 0.5	  1.70	 	 0.80	 0.80	27.2	  	 0.6	 0.6	   	  	  	 0.31	 	 0.09	 -8.4	 	 0.6	 0.6	 363	 	180	180	27.5	120    	                                             	   0.20000	  	 5.4	 	 1.3	 1.3	    	 	    	        	 	 	    	 	    	  	     	N	    	  6.10	233,205        	 	                                                                                                                                                                               	-2.26	 	 0.05	Isochrones          	417    	                                                                   	Andromeda XIV
      48	M31 	A  	Andromeda XV                 	                                	 	dSph     	01 14 18.7	+38 07 03	333    	 	                                                   	127.9	-24.5	 0.047	24.00	  	 0.20	 0.20	 631	 	 58	 58	-339.0	 	 7.0	 636	-180	 174	 -61	 247	 -95	55,56	 	 	14.6	  	 0.3	 0.3	  1.21	 	 0.05	 0.05	24.8	  	 0.4	 0.4	  0	: 	  	 0.00	:	     	 -9.4	 	 0.4	 0.4	 222	 	 22	 22	25.9	121    	                                             	   0.49000	  	11.0	 	 7.0	 5.0	    	 	    	        	 	 	    	 	    	  	     	N	    	 16.00	237,205        	 	                                                                                                                                                                               	-1.80	 	 0.20	Co-added MRS (CaT)  	420    	                                                                   	Andromeda XV
      49	M31 	A  	Andromeda XIII               	                                	 	dSph     	00 51 51.0	+33 00 16	326    	 	In Pisces                                          	123.0	-29.9	 0.082	24.80	  	 0.10	 0.40	 912	 	 42	168	-195.0	 	 8.4	 916	 -34	 180	  86	 528	  53	44   	 	 	18.1	  	 1.2	 1.2	  0.78	 	 0.08	 0.08	27.3	  	 1.3	 1.3	   	  	  	     	 	     	 -6.7	 	 1.3	 1.3	 207	 	 23	 44	28.4	44,114 	                                             	   0.04100	  	 9.7	 	 8.9	 4.5	    	 	    	        	 	 	    	 	    	  	     	N	    	 11.00	44,205         	 	Stellar velocity dispersion based on three stars                                                                                                                               	-1.90	 	 0.20	Co-added MRS (CaT)  	44     	                                                                   	Andromeda XIII
      50	M31 	A  	Andromeda II                 	                                	 	dSph     	01 16 29.8	+33 25 09	324    	 	In Pisces                                          	128.9	-29.2	 0.061	24.07	  	 0.06	 0.06	 652	 	 18	 18	-193.6	 	 1.0	 657	 -44	 184	  73	 276	  40	40,47	 	 	11.7	  	 0.2	 0.2	  6.20	 	 0.20	 0.20	24.5	  	 0.2	 0.2	 34	  	 6	 0.20	 	 0.08	-12.4	 	 0.2	 0.2	1176	 	 50	 50	26.3	116    	                                             	   7.60000	  	 7.3	 	 0.8	 0.8	    	 	    	        	 	 	    	 	    	  	     	N	    	 36.00	233,205        	 	                                                                                                                                                                               	-1.64	 	 0.04	Isochrones          	417    	                                                                   	Andromeda II
      51	M31 	A  	NGC 185                      	UGC 396                         	 	dE/dSph  	00 38 58.0	+48 20 15	334    	 	Binary w/NGC 147?                                  	120.8	-14.5	 0.184	23.95	  	 0.09	 0.09	 617	 	 26	 26	-203.8	 	 1.1	 621	 -17	 187	 105	 234	  72	40,52	 	 	 9.2	  	 0.1	 0.1	  2.55	:	     	     	20.8	: 	    	    	 35	  	 3	 0.15	 	 0.01	-14.8	 	 0.1	 0.1	 458	:	   	   	21.9	108    	r_25_=5.8+/-0.3arcmins                       	  68.00000	  	24.0	 	 1.0	 1.0	15.0	 	 5.0	 1.1e-01	 	 	15.3	 	 0.8	  	     	i	    	150.00	236,232        	 	                                                                                                                                                                               	-1.30	 	 0.10	MRS (CaT)           	419    	                                                                   	NGC 185
      52	M31 	A  	Andromeda XXIX               	                                	 	dSph     	23 58 55.6	+30 45 20	335    	 	In Pegasus                                         	109.8	-30.8	 0.046	24.32	  	 0.22	 0.22	 731	 	 74	 74	      	 	    	 734	    	 188	    	 363	    	57   	 	 	16.0	  	 0.3	 0.3	  1.70	 	 0.20	 0.20	27.6	  	 0.4	 0.4	 51	  	 8	 0.35	 	 0.06	 -8.3	 	 0.4	 0.4	 361	 	 56	 56	27.6	122    	                                             	   0.18000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	:	     	Isochrones          	335    	                                                                   	Andromeda XXIX
      53	M31 	A  	Andromeda XIX                	                                	 	dSph     	00 19 32.1	+35 02 37	329    	 	                                                   	115.6	-27.4	 0.062	24.85	  	 0.13	 0.13	 933	 	 56	 56	      	 	    	 936	    	 189	    	 548	    	51   	 	 	15.6	  	 0.6	 0.6	  6.20	 	 0.10	 0.10	29.3	  	 0.7	 0.7	 37	  	 8	 0.17	 	 0.02	 -9.2	 	 0.6	 0.6	1683	 	105	105	30.2	118    	                                             	   0.43000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.90	 	 0.10	Isochrones          	329    	                                                                   	Andromeda XIX
      54	M31 	A  	Triangulum                   	M33,NGC 598,UGC 1117            	 	Sc       	01 33 50.9	+30 39 37	       	a	                                                   	133.6	-31.3	 0.041	24.54	k 	 0.06	 0.06	 809	 	 22	 22	-179.2	 	 1.7	 814	 -45	 206	  69	 442	  37	40,58	 	 	 5.7	  	 0.1	 0.1	      	 	     	     	    	  	    	    	 23	  	  	 0.41	 	     	-18.8	 	 0.1	 0.1	    	 	   	   	    	108    	                                             	2900.00000	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	     	 	     	                    	       	                                                                   	M 33
      55	M31 	A  	Andromeda XXIV               	                                	 	dSph     	01 18 30.0	+46 21 58	325    	 	                                                   	127.8	-16.3	 0.083	23.89	  	 0.12	 0.12	 600	 	 33	 33	      	 	    	 605	    	 208	    	 220	    	48   	 	 	16.3	  	 0.5	 0.5	  2.10	 	 0.10	 0.10	27.8	  	 0.5	 0.5	  5	  	10	 0.25	 	 0.05	 -7.6	 	 0.5	 0.5	 367	 	 27	 27	28.5	117    	                                             	   0.09300	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	 	 0.20	Isochrones          	325    	                                                                   	Andromeda XXIV
      56	M31 	A  	Andromeda VII                	Casseopia dSph                  	 	dSph     	23 26 31.7	+50 40 33	336    	 	                                                   	109.5	-10.0	 0.194	24.41	  	 0.10	 0.10	 762	 	 35	 35	-309.4	 	 2.3	 765	 -98	 218	  24	 401	  -8	40,47	 	 	11.8	  	 0.3	 0.3	  3.50	 	 0.10	 0.10	23.2	  	 0.2	 0.2	 94	  	 8	 0.13	 	 0.04	-12.6	 	 0.3	 0.3	 776	 	 42	 42	25.3	116    	                                             	   9.50000	  	 9.7	 	 1.6	 1.6	    	 	    	        	 	 	    	 	    	  	     	 	    	 42.00	233,205        	 	                                                                                                                                                                               	-1.40	 	 0.30	Isochrones          	417    	                                                                   	Andromeda VII
      57	M31 	A  	Andromeda XXII               	                                	 	dSph     	01 27 40.0	+28 05 25	331    	 	M33 satellite? In Pisces                           	132.6	-34.1	 0.079	24.50	:l	     	     	 794	:	   	   	      	 	    	 799	    	 221	    	 432	    	53   	 	 	18.0	  	 0.8	 0.8	  0.94	 	 0.10	 0.10	26.7	  	 0.6	 0.6	114	  	15	 0.56	 	 0.11	 -6.5	 	 9.9	 9.9	 217	 	 99	 99	27.9	119    	                                             	   0.03400	  	    	 	    	    	    	 	    	        	 	 	    	 	    	  	     	 	    	      	               	 	                                                                                                                                                                               	-1.80	:	     	Isochrones          	331    	                                                                   	Andromeda XXII
      58	M31 	A  	IC 10                        	UGC 192                         	 	dIrr     	00 20 17.3	+59 18 14	337    	 	                                                   	119.0	 -3.3	 1.568	24.50	  	 0.12	 0.12	 794	 	 44	 44	-348.0	 	 1.0	 798	-150	 252	 -32	 440	 -64	59,43	 	 	 9.5	  	 0.2	 0.2	  2.65	:	     	     	24.6	  	 0.2	 0.2	   	  	  	 0.19	 	 0.02	-15.0	 	 0.2	 0.2	 612	:	   	   	22.3	108,103	r_25_=3.2+/-0.1arcmins                       	  86.00000	  	    	 	    	    	    	 	    	 5.0e+01	 	 	 8.0	 	 1.0	  	 34.0	 	 5.0	      	238,239        	 	Gaseous disk embedded in complex, extended HI distribution, (with a dispersion of around 30-40km/s)                                                                            	-1.28	:	     	Isochrones,RGB color	421    	                                                                   	IC 10
